Customer_ID,Name,Segment,Total_Balance,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Why_At_Risk,Risk_Archetype,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence
CUST_07237,Ishita Nair,Mass Retail,9971.58,42.82,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,4.97,12.01,15.97,5.1,4.77,0.0
CUST_07238,Sahil Choudhary,Mass Retail,70231.15,36.63,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 15/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,8.64,15.2,5.73,5.1,1.96,0.0
CUST_07239,Karan Iyer,Privileged,653965.55,47.93,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 18/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,13.09,17.58,4.76,10.54,1.96,0.0
CUST_07240,Vivek Choudhary,Privileged,141397.96,40.17,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,12.0,14.02,2.61,9.58,1.96,0.0
CUST_07241,Varun Mishra,Mass Retail,30339.43,32.69,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,7.14,11.82,4.18,5.1,4.45,0.0
CUST_07242,Pooja Naidu,Mass Retail,42517.89,37.88,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,7.7,11.91,2.18,14.13,1.96,0.0
CUST_07243,Sahil Naidu,Privileged,120578.38,41.81,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,High recent debit outflow (score: 18/25); Credit stress (Max DPD: 9.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,12.57,17.85,1.03,5.1,5.26,0.0
CUST_07244,Nandini Desai,Privileged,2154406.89,55.26,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 18/25); Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,13.49,17.63,14.59,5.1,4.45,0.0
CUST_07245,Arvind Patel,Privileged,22040.73,58.77,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 17/25); Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 2.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.86,17.29,15.32,14.51,1.96,0.83
CUST_07246,Rahul Menon,Privileged,20782.0,33.06,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,7.98,11.86,6.16,5.1,1.96,0.0
CUST_07247,Sneha Mishra,Privileged,68716.15,59.44,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 13/20); Service friction (2 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,11.15,17.84,13.34,13.07,4.04,0.0
CUST_07248,Lakshmi Joshi,Mass Retail,3421.19,42.74,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,2.95,10.74,16.4,10.69,1.96,0.0
CUST_07249,Ananya Rao,Mass Retail,32421.88,42.72,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,"Service friction (4 complaints, CSAT: 3.75)",F: No Dominant Archetype,Standard monitoring; no immediate action required,7.14,12.56,6.44,14.62,1.96,0.0
CUST_07250,Riya Iyer,Mass Retail,29120.79,36.56,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,6.3,13.57,7.26,7.47,1.96,0.0
CUST_07251,Srinivas Reddy,Mass Retail,35326.6,48.62,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 3.67)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.71,8.63,14.76,14.89,1.96,1.67
CUST_07252,Rakesh Verma,Mass Retail,32137.38,37.48,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.12,7.27,16.03,5.1,1.96,0.0
CUST_07253,Rohan Gupta,Mass Retail,6254.34,34.76,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,3.58,10.33,13.79,5.1,1.96,0.0
CUST_07254,Nandini Sharma,Mass Retail,10629.0,44.23,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 14/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.08,9.76,13.85,10.26,4.45,0.83
CUST_07255,Mohan Menon,Mass Retail,2260.96,33.96,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (2 complaints, CSAT: 3.5)",F: No Dominant Archetype,Standard monitoring; no immediate action required,2.74,13.85,1.16,14.25,1.96,0.0
CUST_07256,Ravi Reddy,Mass Retail,10408.3,35.61,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,5.64,13.93,6.49,5.1,4.45,0.0
CUST_07257,Varun Menon,Privileged,11901.31,42.68,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (3 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,6.92,11.56,6.96,15.28,1.96,0.0
CUST_07258,Gaurav Gupta,Mass Retail,2396.87,32.98,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,2.77,12.31,5.94,10.0,1.96,0.0
CUST_07259,Vikas Kumar,Mass Retail,9395.17,54.61,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 4.33)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.49,16.18,14.76,13.27,4.91,0.0
CUST_07260,Aditi Bose,Mass Retail,8949.47,39.54,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 13/20); Service friction (2 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.81,5.02,13.37,12.3,4.04,0.0
CUST_07261,Kavya Gupta,Mass Retail,72602.98,60.04,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 16/20); Service friction (2 complaints, CSAT: 3.5); Credit stress (Max DPD: 120.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.45,11.43,16.05,13.13,9.98,0.0
CUST_07262,Raj Agarwal,Wealth,508897.99,45.57,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,"Service friction (2 complaints, CSAT: 2.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,14.95,9.52,2.83,14.02,4.25,0.0
CUST_07263,Varun Nair,Mass Retail,6374.56,38.12,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,3.59,12.81,14.66,5.1,1.96,0.0
CUST_07264,Ishita Patel,Mass Retail,29791.38,33.4,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,6.35,8.45,5.17,11.47,1.96,0.0
CUST_07265,Riya Desai,Wealth,1184670.13,48.61,Moderate,RECENT_SERVICE_FRICTION,HIGH_CUSTOMER_VALUE,"Service friction (2 complaints, CSAT: 4.5); High-value customer (Balance: ₹1,184,670)",F: No Dominant Archetype,Standard monitoring; no immediate action required,15.05,13.72,5.46,12.42,1.96,0.0
CUST_07266,Aditya Naidu,Mass Retail,4666.74,33.63,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,3.23,14.02,6.22,8.2,1.96,0.0
CUST_07267,Pranav Reddy,Mass Retail,26644.49,36.82,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,6.1,11.46,5.46,11.84,1.96,0.0
CUST_07268,Ravi Mehta,Mass Retail,7992.37,49.07,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 15/20); Service friction (4 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.9,13.86,15.4,13.95,1.96,0.0
CUST_07269,Ananya Kumar,Mass Retail,6985.61,30.45,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (1 complaints, CSAT: 3.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,4.3,6.36,5.03,12.8,1.96,0.0
CUST_07270,Lakshmi Menon,Wealth,235309.37,45.81,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 15/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,14.36,15.3,4.91,9.28,1.96,0.0
CUST_07271,Manish Kulkarni,Mass Retail,4568.04,46.4,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,Declining digital engagement (score: 17/20); Credit stress (Max DPD: 11.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,3.95,11.9,16.65,7.66,5.41,0.83
CUST_07272,Ishita Kumar,Mass Retail,24549.43,48.21,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 15/25); Declining digital engagement (score: 16/20); Credit stress (Max DPD: 7.0),D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,6.69,15.43,15.95,5.1,5.04,0.0
CUST_07273,Bhavya Rao,Privileged,69643.96,40.91,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,10.43,10.05,13.37,5.1,1.96,0.0
CUST_07274,Pooja Menon,Privileged,1254292.75,52.37,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 18/25); Service friction (3 complaints, CSAT: 4.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,14.77,17.93,1.59,14.04,4.04,0.0
CUST_07275,Kavya Agarwal,Mass Retail,85894.63,45.44,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 17/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,10.88,17.16,7.39,5.1,4.91,0.0
CUST_07276,Nikhil Naidu,Mass Retail,4357.55,31.66,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 13/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,3.15,8.11,13.34,5.1,1.96,0.0
CUST_07277,Shreya Mishra,Privileged,292143.02,53.16,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,13.47,14.86,15.11,5.1,4.62,0.0
CUST_07278,Arvind Patel,Mass Retail,6174.62,30.34,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,3.56,9.89,5.59,8.51,1.96,0.83
CUST_07279,Arvind Kumar,Mass Retail,28042.57,45.71,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,6.21,12.7,14.84,10.0,1.96,0.0
CUST_07280,Varun Verma,Mass Retail,13634.63,42.85,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,4.78,10.85,15.68,9.58,1.96,0.0
CUST_07281,Harish Kulkarni,Wealth,115467.54,52.79,High,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 17/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,13.73,11.92,16.76,5.1,4.45,0.83
CUST_07282,Nandini Menon,Mass Retail,12471.2,49.19,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 17/20); Service friction (4 complaints, CSAT: 4.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.36,12.09,16.63,13.15,1.96,0.0
CUST_07283,Kavya Sharma,Privileged,59388.36,41.33,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,"Service friction (2 complaints, CSAT: 2.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,10.14,10.12,4.62,14.49,1.96,0.0
CUST_07284,Ananya Gupta,Mass Retail,41390.08,37.59,Moderate,RECENT_SERVICE_FRICTION,,"Service friction (1 complaints, CSAT: 4.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,7.04,9.48,6.91,12.2,1.96,0.0
CUST_07285,Manish Patel,Mass Retail,56030.18,39.81,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,"Service friction (2 complaints, CSAT: 4.0); Credit stress (Max DPD: 10.0)",D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,8.39,8.79,4.44,12.85,5.34,0.0
CUST_07286,Divya Mishra,Mass Retail,12011.65,31.18,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,5.29,5.3,6.72,9.1,4.77,0.0
CUST_07287,Meera Choudhary,Mass Retail,71211.33,39.41,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,8.07,9.03,15.25,5.1,1.96,0.0
CUST_07288,Akash Patel,Mass Retail,1441.11,36.45,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 15/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,2.6,15.3,6.47,10.12,1.96,0.0
CUST_07289,Varun Reddy,Mass Retail,10367.06,34.34,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,4.28,10.91,5.78,11.41,1.96,0.0
CUST_07290,Arvind Reddy,Mass Retail,3676.31,34.13,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,"Service friction (1 complaints, CSAT: 4.0); Credit stress (Max DPD: 11.0)",D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,4.51,11.7,0.49,12.02,5.41,0.0
CUST_07291,Ananya Mehta,Mass Retail,1066.15,44.96,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 17/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.29,9.86,16.51,10.85,4.45,0.0
CUST_07292,Deepa Verma,Privileged,1552766.91,47.54,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,"High recent debit outflow (score: 18/25); Credit stress (Max DPD: 7.0); High-value customer (Balance: ₹1,552,767)",A: High Value + Multi-Signal Risk,Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.25,17.74,3.58,5.1,5.04,0.83
CUST_07293,Priya Patel,Mass Retail,44081.94,44.04,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 15/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.77,14.08,15.13,5.1,1.96,0.0
CUST_07294,Manish Gupta,Privileged,6541.14,52.04,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,High recent debit outflow (score: 17/25); Declining digital engagement (score: 16/20),C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.02,17.26,15.6,11.2,1.96,0.0
CUST_07295,Sneha Naidu,Mass Retail,38210.51,32.24,Moderate,HIGH_RECENT_OUTFLOW,,High recent debit outflow (score: 16/25),B: High Outflow + Weak Supporting Evidence,Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,7.47,16.08,1.63,5.1,1.96,0.0
CUST_07296,Karan Mehta,Mass Retail,1760.88,31.17,Moderate,NO_SIGNIFICANT_SIGNAL,,No significant risk signals,F: No Dominant Archetype,Standard monitoring; no immediate action required,2.65,11.03,4.68,10.85,1.96,0.0
CUST_07297,Rohan Gupta,Privileged,12612.93,43.33,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,Declining digital engagement (score: 16/20),F: No Dominant Archetype,Standard monitoring; no immediate action required,7.03,12.95,16.29,5.1,1.96,0.0
CUST_07298,Shreya Menon,Mass Retail,11694.86,50.65,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 15/20); Service friction (1 complaints, CSAT: 2.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.49,15.01,15.49,12.03,1.96,1.67
CUST_07299,Deepa Joshi,Mass Retail,285143.67,44.52,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,"Service friction (2 complaints, CSAT: 3.5); Credit stress (Max DPD: 16.0)",D: Credit Stress Driven Risk,Branch credit review; restructuring eligibility check; RM counseling,10.45,9.0,5.28,13.28,5.68,0.83
CUST_07300,Dev Reddy,Mass Retail,40365.3,53.1,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,"Declining digital engagement (score: 14/20); Service friction (3 complaints, CSAT: 3.0)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.57,11.9,13.72,17.95,1.96,0.0
CUST_07301,Vikas Patel,Mass Retail,4123.43,43.1,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,"Service friction (3 complaints, CSAT: 2.33)",F: No Dominant Archetype,Standard monitoring; no immediate action required,3.1,14.04,4.79,17.54,1.96,1.67
CUST_07302,Vikas Joshi,Privileged,567339.53,49.77,Moderate,HIGH_RECENT_OUTFLOW,CREDIT_STRESS,"High recent debit outflow (score: 18/25); Credit stress (Max DPD: 8.0); High-value customer (Balance: ₹567,340)",A: High Value + Multi-Signal Risk,Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.14,17.99,1.68,9.81,5.15,0.0
CUST_07303,Akash Patel,Privileged,93324.41,51.98,High,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,"High recent debit outflow (score: 17/25); Service friction (1 complaints, CSAT: 2.0)",F: No Dominant Archetype,Standard monitoring; no immediate action required,11.46,17.42,5.46,15.68,1.96,0.0
CUST_07304,Varun Reddy,Mass Retail,41448.66,56.81,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,"High recent debit outflow (score: 16/25); Declining digital engagement (score: 14/20); Service friction (3 complaints, CSAT: 3.67)",C: Digital Decline + Service Friction,Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.39,15.97,14.18,13.5,4.77,0.0
